smiles,sr-are
O=[N+]([O-])c1cccc(O)c1,1.0
O=[N+]([O-])c1ccccc1CCO,0.0
CCc1ccc(Br)cc1,0.0
O=C([O-])c1cc(C(=O)O)cc(S(=O)(=O)O)c1,0.0
CN(C)CCOC(=O)COc1ccc(Cl)cc1,0.0
N=C(N)NC(=N)NCCc1ccccc1,1.0
COc1cc([N+](=O)[O-])ccc1N,0.0
CCOC(=O)c1ccc(N(C)C)cc1,0.0
CC(C)C(=O)OCCc1ccccc1,0.0
CC(=O)OCC=Cc1ccccc1,0.0
CCNc1cccc(C)c1,0.0
CNc1ccccc1,0.0
COc1ccc(N)c(C)c1,0.0
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,0.0
CC(=O)c1ccc(C(C)=O)cc1,0.0
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,0.0
CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,1.0
Cc1ccccc1S,0.0
CC(C)=CCOC(=O)c1ccccc1,0.0
COc1cc(CCC(C)=O)ccc1O,0.0
N[C@H](C(=O)O)c1ccc(O)cc1,0.0
O=C(O)c1ccc(O)c(O)c1,0.0
O=C(CCCl)NCc1ccccc1,0.0
O=[N+]([O-])c1ccc([O-])cc1,0.0
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,0.0
CC(=O)c1ccc(C)cc1,0.0
CCCCNc1ccccc1,0.0
FC(F)(F)c1ccc(Cl)cc1Cl,0.0
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,0.0
COc1ccccc1O,0.0
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,0.0
O=Cc1ccccc1C=O,0.0
COC(=O)Nc1ccc(Cl)c(Cl)c1,0.0
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,0.0
Nc1cc(Cl)c(N)c(Cl)c1,1.0
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,0.0
C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1.0
CCCCc1ccccc1,0.0
NNC(=O)OCc1ccccc1,0.0
CC(C)c1ccc(C#N)cc1,0.0
COc1cc(C)cc(O)c1,0.0
CCCCCCOC(=O)c1ccccc1,0.0
O=[N+]([O-])c1ccccc1CCl,1.0
O=C(Cl)c1ccc([N+](=O)[O-])cc1,0.0
O=[N+]([O-])c1cccc(CCl)c1,1.0
O=C(Cl)c1cccc([N+](=O)[O-])c1,0.0
O=C(Cl)c1ccccc1[N+](=O)[O-],0.0
Nc1ccc(S(=O)(=O)[O-])cc1,0.0
CCCCN(CCCC)C(C(N)=O)c1ccc(OC)cc1,0.0
CCN(CC)CC(=O)Nc1c(C)cccc1C,0.0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.0
COc1ccccc1N,0.0
Nc1ccccc1,0.0
CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,0.0
Nc1ccccc1C(=O)O,0.0
CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,0.0
C[C@H](N)C(=O)c1ccccc1,0.0
CCN[C@@H](C)Cc1ccccc1,0.0
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,0.0
CC(=O)O[Hg]c1ccccc1,1.0
NC(=O)c1c(Cl)cccc1Cl,0.0
CNC(=O)Oc1ccc(N(C)C)c(C)c1,1.0
NC[C@H](O)c1ccc(O)c(O)c1,0.0
CC(C)OC(=O)c1ccccc1,0.0
CN/C=N/c1ccc(C)cc1C,0.0
Fc1cccc(Cl)c1CCl,1.0
COc1ccc(C(=O)/C(Br)=C\C(=O)[O-])cc1,1.0
Cc1cc(Cl)ccc1/N=C/N(C)C,0.0
CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,1.0
CC(C)c1ccc(O)cc1,0.0
Cc1cccc(N)c1N,1.0
O=C([O-])COc1ccc(Cl)cc1Cl,0.0
CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,0.0
Oc1cccc(O)c1,0.0
CCCCCC(=O)OCCc1ccccc1,0.0
C=CCOc1ccccc1OCC(O)CNC(C)C,0.0
OCCNCc1ccccc1,0.0
COC(=O)Cc1ccccc1,0.0
CC(=O)Nc1ccccc1,0.0
COP(=S)(OC)Oc1ccc(SC)c(C)c1,0.0
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,0.0
CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0.0
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,0.0
O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,0.0
CC(C=O)Cc1ccc(C(C)C)cc1,0.0
O=C(CCl)Nc1ccccc1,1.0
COc1ccc(OC)c(Cl)c1,0.0
Cc1cc(O)c(Cl)cc1C,0.0
NC(=O)c1ccc([N+](=O)[O-])cc1Cl,0.0
Cc1cccc(C(C)(C)C)c1O,0.0
CCOC(=O)C(=O)CCc1ccccc1,0.0
CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,0.0
CC(=O)c1cccc([N+](=O)[O-])c1,0.0
CC(=O)c1ccccc1[N+](=O)[O-],0.0
CC(=O)c1ccc([N+](=O)[O-])cc1,0.0
Nc1cccc([N+](=O)[O-])c1,0.0
Nc1ccccc1[N+](=O)[O-],0.0
C=C(C)c1ccccc1,0.0
O=C(Cl)c1c(Cl)cccc1Cl,0.0
COc1ccc(C=O)cc1OC,0.0
CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1,0.0
COCCOC(=O)c1ccccc1C(=O)OCCOC,0.0
COc1cc(CCN)cc(OC)c1OC,0.0
COc1cc(CC(C)C)cc(OC)c1OC,0.0
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0
CC(C)NCC(O)c1ccc(O)c(O)c1,0.0
Cc1cc(C)c(N)cc1C,0.0
CC(=O)Nc1ccccc1C,0.0
CC(=O)Nc1cccc(C)c1,0.0
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0.0
CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1.0
CC(=O)CC(=O)Nc1ccc(S(=O)(=O)[O-])cc1,0.0
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,0.0
CCCC(=O)OC(C)(C)Cc1ccccc1,0.0
CC(C)c1cc(C(C)C)cc(C(C)C)c1,0.0
Cc1ccc(S(=O)(=O)O)cc1,0.0
CCCNC(C)C(=O)Nc1ccccc1C,0.0
O=C([O-])CCCc1ccccc1,0.0
CC(C)c1ccc(S(=O)(=O)O)cc1,0.0
CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1,0.0
CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O,0.0
CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1,0.0
CCC(=O)OCc1ccc(OC)cc1,0.0
CC(C)NCC(O)c1ccc([N+](=O)[O-])cc1,0.0
Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,0.0
Cc1cccc(C(=O)O)c1,0.0
O=C(O)c1cccc(O)c1,0.0
Cc1ccc(C(=O)O)cc1,0.0
CCC(C(=O)OCCN(CC)CC)c1ccccc1,0.0
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0.0
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0.0
CNC(=O)Oc1ccccc1OC(C)C,0.0
CC(=O)CC(=O)Nc1ccccc1,0.0
CC(=O)Nc1ccc(C(=O)O)cc1,0.0
COc1ccc(NC(C)=O)cc1N,0.0
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,0.0
ICCc1ccccc1,0.0
O=[N+]([O-])c1cccc(I)c1,0.0
COC(=O)/C=C/c1ccccc1,0.0
CON(C)C(=O)Nc1ccc(Br)cc1,0.0
Nc1c(Cl)cc(Cl)cc1Cl,0.0
Nc1cc(Cl)ccc1O,1.0
Nc1cc(Cl)c([N+](=O)[O-])cc1O,1.0
CCOc1ccc(NC(C)=O)cc1,0.0
O=Cc1ccc(Cl)cc1Cl,0.0
CCOC(=O)c1cccc(N)c1,0.0
COc1ccc(OC)c(NC(=O)CC(C)=O)c1,0.0
N#Cc1ccc(Cl)cc1,0.0
COC(=O)c1ccccc1Cl,0.0
NC(=O)c1ccc(N)cc1,0.0
NNC(=O)c1cccc(C(=O)NN)c1,0.0
COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,1.0
N#CSCc1ccccc1,0.0
O=S(=O)(O)c1cc(Cl)c(Cl)cc1Cl,0.0
CNC.O=C(O)COc1ccc(Cl)cc1Cl,0.0
Cc1ccc(C(C)(C)O)cc1,0.0
CNC[C@H](O)c1ccc(O)c(O)c1,0.0
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.0
C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,1.0
CCOC(=O)c1ccccc1OC,0.0
Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.0
CC(C)C(=O)Nc1cccc(C(F)(F)F)c1,0.0
O=C(Nc1cccc(Cl)c1)OCC#CCCl,1.0
Oc1ccccc1F,0.0
CN(C)c1ccc(N(C)C)cc1,1.0
CCOc1ccccc1N,0.0
N=C(N)NN=Cc1c(Cl)cccc1Cl,0.0
Cc1ccc([N+](=O)[O-])cc1N,0.0
O=P(O)(O)c1ccccc1,0.0
CC(C)c1ccccc1O,0.0
COc1ccc(N)c(OC)c1,0.0
Clc1ccc(Cl)c(Cl)c1,0.0
OCCN(CCO)c1ccccc1,0.0
CCOc1cc(C=O)ccc1O,0.0
COc1cc(C=O)ccc1O,0.0
CC(C)(C)c1ccc(O)cc1,0.0
CC(C)(C)c1cc(O)ccc1O,1.0
O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1Cl,1.0
COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0
CC[C@H](N)c1ccccc1,0.0
C=Cc1ccc(OC(C)=O)cc1,1.0
CC(=O)Nc1ccc(N)cc1,0.0
CC(=O)Nc1cccc(N)c1,0.0
Nc1cccc(N)c1,0.0
Nc1ccc(N)cc1,1.0
CC(C)(C)c1ccc(N)cc1,0.0
CCCc1ccc(N)cc1,0.0
CC(C)COC(=O)C=Cc1ccccc1,0.0
CCC(=O)Nc1ccc(Cl)c(Cl)c1,0.0
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,1.0
CC(C)(C)c1ccc(CCC=O)cc1,0.0
CCCCC/C(=C/c1ccccc1)CO,0.0
CC(C)COC(=O)COc1ccc(Cl)cc1Cl,0.0
CCOC(=O)COc1ccc(Cl)cc1Cl,0.0
Cc1ccc(Br)cc1,0.0
CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,0.0
CC(=O)OC(C)c1ccccc1,0.0
Cc1ccc(S(=O)(=O)[O-])c(C)c1,0.0
OCCCc1ccccc1,0.0
CCCCCCCCOC(=O)c1ccc(O)cc1,0.0
COc1ccc(Br)c(C)c1,0.0
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,1.0
O=[N+]([O-])c1ccc(S(=O)(=O)O)c([N+](=O)[O-])c1,1.0
CC(C)(C)OC(=O)c1cccc(N)c1,0.0
Cc1ccc([N+](=O)[O-])cc1C,0.0
Cc1cccc([N+](=O)[O-])c1C,0.0
Cc1ccc([N+](=O)[O-])c(C)c1,0.0
Cc1cccc(C)c1[N+](=O)[O-],0.0
Cc1ccc(C)c([N+](=O)[O-])c1,1.0
Cc1cc(C)cc([N+](=O)[O-])c1,0.0
COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,0.0
O=C(O)Cc1ccccc1,0.0
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,0.0
C=Cc1cccc(CCl)c1,1.0
C=Cc1ccc(C(C)(C)C)cc1,0.0
CCCCOC(=O)c1ccc(O)cc1,1.0
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1.0
O=C([O-])CCCOc1ccc(Cl)cc1Cl,0.0
CCCCCCC(C=O)=Cc1ccccc1,0.0
CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,0.0
CC(C)OC(=O)Cc1ccccc1,0.0
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,0.0
CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,1.0
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,0.0
CCCc1ccc(O)c(OC)c1,0.0
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,0.0
Cc1ccc(S(N)(=O)=O)cc1,0.0
CON(C)C(=O)Nc1ccc(Cl)cc1,0.0
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,0.0
O=C(O)c1cccc(C(=O)O)c1,0.0
O=C(O)c1ccccc1C(=O)O,0.0
O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,0.0
O=C(O)c1cccc(C(=O)O)c1C(=O)O,0.0
CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1,0.0
O=C(O)c1ccc(S(=O)(=O)O)cc1C(=O)O,0.0
CNC(=O)Oc1cc(C)cc(C(C)C)c1,0.0
CCC(=O)c1ccc(Cl)cc1,0.0
Cc1cc(C)c(C(=O)O)c(C)c1,0.0
CCCCOc1ccc(N)cc1,0.0
CC(C)C(=O)c1ccccc1,0.0
CC(C)(C)c1ccc(S)cc1,0.0
CCCCCCOc1ccc(O)cc1,1.0
CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,0.0
CCCSP(=S)(OCC)Oc1ccc(SC)cc1,0.0
Cc1cc(Cl)ccc1OCC(=O)[O-],0.0
O=C(CS)Nc1ccccc1,0.0
CC(=O)NC(=O)c1ccccc1O,0.0
COc1ccc(C)cc1N,0.0
CC(C)NC(=O)c1ccc(C=O)cc1,0.0
COc1cc(CC#N)cc(OC)c1OC,0.0
C#CC(C)(CC)OC(=O)c1ccccc1C(=O)O,0.0
CC[Hg]Sc1ccccc1C(=O)[O-],1.0
O=C(O)c1cc(Br)c(O)c(Br)c1,0.0
CCCCC(CC)COC(=O)c1ccccc1,0.0
COC(=O)c1c(C)cc(O)c(C)c1O,0.0
N#Cc1ccc(C(=O)O)cc1,0.0
CCC(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0
Cc1cccc(C#N)c1,0.0
Cc1ccccc1N,0.0
NCc1cccc(CN)c1,0.0
O=C(O)CCNC(=O)c1ccccc1,0.0
Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,0.0
CCOc1ccc(OCC)c(Cl)c1,0.0
Nc1cc(S(=O)(=O)O)ccc1O,0.0
CC(=O)Oc1ccc(C(C)=O)cc1,0.0
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,1.0
Nc1cc(Cl)cc(C(=O)O)c1Cl,0.0
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0.0
Cc1ccccc1C(=O)O,0.0
Cc1ccc(C#N)cc1,0.0
Cc1cc(C)c(C)cc1C,0.0
CN(C)C(=O)Nc1ccccc1,0.0
Nc1ccccc1O,1.0
Nc1cccc(O)c1,0.0
COC(=O)c1cc(Cl)ccc1[N+](=O)[O-],0.0
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0
Cc1cccc(C)c1NC(=O)C(C)N,0.0
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,0.0
O=[N+]([O-])c1cccc(S(=O)(=O)[O-])c1,0.0
Nc1cc(Cl)ccc1Cl,0.0
Nc1ccc(Cl)cc1Cl,0.0
O=[PH](O)c1ccccc1,0.0
O=C(O)CNC(=O)c1ccccc1I,0.0
CCNC(=O)NCc1cccc(Cl)c1,0.0
CCC(C)C(=O)OCCc1ccccc1,0.0
Cc1ccccc1C(N)=O,0.0
COC(=O)c1ccccc1N,0.0
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,0.0
O=C(O)C=Cc1ccc(C=CC(=O)O)cc1,0.0
CC(CO)Oc1ccccc1,0.0
CCCc1ccc(OC)cc1,0.0
FC(F)(F)c1ccccc1Cl,0.0
O=C(O)c1cccc(Cl)c1,0.0
O=C(O)c1ccccc1Cl,0.0
O=C(O)c1ccc(Cl)cc1,0.0
FC(F)(F)c1cccc(Cl)c1,0.0
CC(=O)Oc1cccc(C)c1,0.0
Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,1.0
Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],1.0
CC(=O)CCc1ccccc1,0.0
Cc1ccc(N)cc1C,0.0
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,0.0
Cc1ccccc1S(=O)(=O)[O-],0.0
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,1.0
NC(=O)Nc1ccc([As](=O)(O)O)cc1,0.0
NC(=O)NNc1ccccc1,0.0
O=C(O)c1cc(I)cc(I)c1I,1.0
O=C(CC(=O)C(F)(F)F)c1ccccc1,0.0
Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],0.0
O=Nc1ccc(O)cc1,0.0
CC(C)CCCCCCc1ccc(OCCOCCO)cc1,0.0
Clc1ccc(C(Cl)(Cl)Cl)cc1,0.0
CCc1cccc(C)c1N,0.0
CNNCc1ccc(C(=O)NC(C)C)cc1,0.0
Cc1cc(Cl)c(C)cc1Cl,0.0
Clc1ccc(Cl)c(Cl)c1Cl,0.0
O=C(O)c1ccc(C(=O)O)cc1,0.0
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,0.0
Cc1cccc(C)c1OCC(C)N,0.0
[O-]c1cc(Cl)c(Cl)cc1Cl,1.0
COc1ccc(C(C)=O)cc1,0.0
COc1cc(Cl)ccc1Cl,0.0
CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,0.0
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,0.0
CSc1ccc(C=O)cc1,0.0
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],0.0
CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,0.0
CCc1cccc(CC)c1N,0.0
O=C([O-])c1ccccc1,0.0
Cc1ccc(C)c(S(=O)(=O)[O-])c1,0.0
CC(C)c1cccc(O)c1,0.0
CC(=O)NC(Cc1ccccc1)C(=O)O,0.0
CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1,0.0
NC(=O)Nc1ccccc1,0.0
Cc1ccc(Cl)c(O)c1,0.0
CCCCCCCCCCCCc1ccccc1,0.0
CCc1ccccc1CC,0.0
CCOC(=O)COC(=O)c1ccccc1C(=O)OCC,0.0
C/C=C(\C)C(=O)OCCc1ccccc1,0.0
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,0.0
O=C(O)CCc1ccccc1,0.0
COc1ccccc1OC,0.0
COc1cccc(OC)c1,0.0
C=CCOC(=O)c1ccc(C(=O)OCC=C)c(C(=O)OCC=C)c1,0.0
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0.0
CCCNC(C)(C)COC(=O)c1ccccc1,0.0
OCC(O)c1ccccc1,0.0
Cc1cc(O)ccc1Cl,0.0
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,1.0
COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,0.0
C=C(C)C(=O)OCc1ccccc1,0.0
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,0.0
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,0.0
CNC(=O)c1ccccc1,1.0
COc1ccc(Cl)cc1C,0.0
Cc1cc(Cl)ccc1N,0.0
NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0.0
CCC(CC)Nc1ccc(C)c(C)c1,0.0
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.0
O=C(O)c1c(Cl)ccc(Cl)c1Cl,0.0
Nc1cccc(C(F)(F)F)c1,0.0
CC(C)(C)C(=O)/C=C/c1ccc(Cl)cc1,0.0
Nc1ccc(F)cc1F,0.0
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,0.0
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,0.0
CNC(=O)Oc1cccc(N=CN(C)C)c1,1.0
Cc1ccc(Cl)cc1N,0.0
Cc1ccc(N)cc1Cl,0.0
Nc1ccc(N)c(Cl)c1,1.0
Nc1ccc(Cl)cc1N,1.0
O=[N+]([O-])c1ccccc1Cl,0.0
CCCCNS(=O)(=O)c1ccc(C)cc1,0.0
CCN(CCN)c1cccc(C)c1,0.0
O=C([O-])CNc1ccccc1,0.0
CNC(C)Cc1ccccc1OC,0.0
COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,0.0
Cc1ccc(C(C)NC(=O)[C@@H](NC(=O)OC(C)C)C(C)C)cc1,0.0
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,0.0
COC(Cc1ccccc1)OC,0.0
CC[N+](C)(C)c1cccc(O)c1,0.0
COC(=O)c1ccccc1O,0.0
CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,0.0
COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,0.0
O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,0.0
O=S(=O)(O)c1ccccc1O,0.0
N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.0
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.0
Nc1cc(N)cc(C(=O)O)c1,0.0
N#Cc1c(Cl)cccc1Cl,0.0
O=C(O)c1ccccc1,0.0
ClC(Cl)(Cl)c1ccccc1,0.0
NNC(=O)c1ccccc1,0.0
C[C@@H](N)[C@@H](O)c1ccccc1,0.0
Sc1ccccc1,0.0
CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0
NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1,0.0
Nc1cc(Cl)c(O)c(Cl)c1,1.0
O=C(O)c1ccc([Hg]Cl)cc1,1.0
NC(=O)c1ccc([N+](=O)[O-])cc1,0.0
Oc1ccccc1Cl,0.0
COc1ccc(OC)c(C(O)CNC(=O)CN)c1,0.0
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.0
N#Cc1cccc(C#N)c1,0.0
CCC(C)OC(=O)c1ccc(O)cc1,0.0
Cc1ccc(NC(=O)N(C)C)cc1NC(=O)N(C)C,0.0
N#Cc1c(F)cccc1F,0.0
COc1ccc(OC)cc1,0.0
SCc1ccccc1,0.0
NCCc1ccc(O)c(O)c1,1.0
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.0
Nc1ccc(NCCO)c([N+](=O)[O-])c1,1.0
CC(=O)OCCCc1ccccc1,0.0
COc1ccc(COC=O)cc1,0.0
CC(C)CC(C)CC(C)CC(C)COC(=O)c1ccccc1C(=O)OCC(C)CC(C)CC(C)CC(C)C,0.0
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,0.0
COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,0.0
CC(=O)NS(=O)(=O)c1ccc(N)cc1,0.0
C=Cc1ccccc1,0.0
CCCCCCOc1ccccc1C(N)=O,1.0
CCc1cccc(O)c1,0.0
O=C(O)/C=C/c1ccccc1,0.0
CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.0
Nc1ccc(C(=O)OCC(O)CO)cc1,0.0
Nc1cc(C(=O)O)ccc1Cl,0.0
COc1ccccc1OCC(O)COC(N)=O,0.0
CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,0.0
N#CCc1ccc(Cl)cc1Cl,0.0
Cc1cc(O)c(C(C)C)cc1Cl,0.0
O=C(O)COc1ccccc1,0.0
Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,0.0
CC/C=C\CCOC(=O)c1ccccc1O,0.0
CCCCCc1ccc(N)cc1,0.0
Cc1ccc(Cl)cc1Cl,0.0
CC(C)(C)c1ccc(C(=O)O)cc1,0.0
CO[Si](OC)(OC)c1ccccc1,0.0
Oc1cc(O)c(Cl)cc1Cl,1.0
COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,0.0
O=C(CCCCCCCCC#CI)Oc1ccccc1,0.0
CCCCNc1ccc(C(=O)OCC[NH+](CC)CC)cc1,0.0
CC(=O)Nc1ccc(CC(=O)O)cc1,0.0
Oc1ccc(O)cc1,1.0
CC(C)c1cccc(C(C)C)c1,0.0
O=C(Cl)c1cccc(C(=O)Cl)c1,0.0
O=C(O)c1ccc(O)cc1,0.0
Cc1ccc(C(C)C)cc1,0.0
COC(C(=O)O)c1ccccc1,0.0
COc1cccc(O)c1O,1.0
CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,0.0
CCOc1ccc(C(=O)OCCN(CC)CC)cc1,0.0
Nc1ccc(C(=O)[O-])c(O)c1,0.0
CCNC(=O)C(C)OC(=O)Nc1ccccc1,0.0
CC(C)(N)Cc1ccccc1Cl,0.0
COC(=O)c1ccc(C=O)cc1,0.0
CCN(CC)CC(=O)Nc1c(C)cc(C)cc1C,0.0
CC(C)(C)OOC(=O)c1ccccc1,0.0
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,0.0
COc1cccc(N)c1,1.0
CCC(=O)c1ccccc1,0.0
O=S(=O)(O)c1ccc(Cl)cc1,0.0
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,1.0
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,0.0
CC(=O)Oc1ccccc1C(=O)O,0.0
O=C(O)c1cc(Cl)cc(Cl)c1,0.0
O=C(O)c1ccc(Cl)c(Cl)c1,0.0
CC(C=O)=Cc1ccccc1,0.0
CCCC[Sn](CCCC)(CCCC)OC(=O)c1ccccc1,1.0
Clc1cc(Cl)c(Cl)cc1Cl,0.0
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,1.0
O=[N+]([O-])c1ccccc1[N+](=O)[O-],1.0
Cc1ccc(O)cc1C,0.0
Cc1cccc(C)c1O,0.0
CC(C)(C)c1ccc(C(=O)CCCCl)cc1,0.0
CC(=O)Nc1ccc(O)cc1,0.0
CC(=O)Nc1ccc(C)cc1C,0.0
CC(COc1ccccc1)NN,0.0
CC(C)(O)c1ccc(C(C)(C)O)cc1,0.0
Oc1ccc(Cl)c(Cl)c1,1.0
Oc1c(Cl)cccc1Cl,0.0
Oc1cccc(Cl)c1Cl,0.0
Clc1cccc(Cl)c1,0.0
Oc1cc(Cl)ccc1Cl,0.0
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],0.0
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,1.0
O=Cc1ccc(F)cc1,0.0
CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.0
CCc1ccccc1,0.0
CC(C)(CCl)c1ccccc1,0.0
